Date,High_2,Low_2,Close_2,High_1,Low_1,Close_1,High,Low,Close,Delta_2,Delta_1
1996-04-22,1.10000213333,1.0,1.08333226667,1.02290323967,0.977100668728,1.0,1.0,0.931814920117,0.946969314969,-0.0476181539739,-0.0340944275157
1996-04-23,1.02290323967,0.977100668728,1.0,1.0,0.931814920117,0.946969314969,1.00806398335,0.991931887624,1.00806398335,-0.0340944275157,0.0352937282706
1996-04-24,1.0,0.931814920117,0.946969314969,1.00806398335,0.991931887624,1.00806398335,1.02380797581,1.0,1.01587198388,0.0352937282706,0.0119060769992
1996-04-25,1.00806398335,0.991931887624,1.00806398335,1.02380797581,1.0,1.01587198388,1.00775144571,1.0,1.00775144571,0.0119060769992,-0.0079338209454
1996-04-26,1.02380797581,1.0,1.01587198388,1.00775144571,1.0,1.00775144571,1.02362052353,0.992126492157,1.01574701569,-0.0079338209454,0.00398235050335
1996-04-30,1.00775144571,1.0,1.00775144571,1.02362052353,0.992126492157,1.01574701569,1.0,0.984252984313,0.992126492157,0.00398235050335,-0.015624
1996-05-02,1.02362052353,0.992126492157,1.01574701569,1.0,0.984252984313,0.992126492157,1.031252,0.992188,1.015624,-0.015624,0.0197490017636
1996-05-03,1.0,0.984252984313,0.992126492157,1.031252,0.992188,1.015624,1.00757525804,0.984845605148,0.992420863184,0.0197490017636,-0.0153299019572
1996-05-06,1.031252,0.992188,1.015624,1.00757525804,0.984845605148,0.992420863184,1.023436,1.0,1.023436,-0.0153299019572,0.0155665589481
1996-05-08,1.00757525804,0.984845605148,0.992420863184,1.023436,1.0,1.023436,1.00763701883,1.0,1.00763701883,0.0155665589481,-0.00780799648381
1996-05-09,1.023436,1.0,1.023436,1.00763701883,1.0,1.00763701883,1.09160514189,1.0,1.04580257095,-0.00780799648381,0.0418243548412
1996-05-10,1.00763701883,1.0,1.00763701883,1.09160514189,1.0,1.04580257095,1.05223923368,1.0,1.03731100914,0.0418243548412,-0.0188209081266
1996-05-13,1.09160514189,1.0,1.04580257095,1.05223923368,1.0,1.03731100914,1.0,0.985711568985,0.985711568985,-0.0188209081266,-0.03241710986
1996-05-14,1.05223923368,1.0,1.03731100914,1.0,0.985711568985,0.985711568985,1.0,0.978418617672,0.985612411781,-0.03241710986,-0.00367271431899
1996-05-15,1.0,0.985711568985,0.985711568985,1.0,0.978418617672,0.985612411781,1.01459761266,0.992701193671,1.00729880633,-0.00367271431899,0.0145976126587
1996-05-16,1.0,0.978418617672,0.985612411781,1.01459761266,0.992701193671,1.00729880633,1.0,0.992806205891,0.992806205891,0.0145976126587,-0.00721995170479
1996-05-17,1.01459761266,0.992701193671,1.00729880633,1.0,0.992806205891,0.992806205891,1.0,0.985402387341,0.992701193671,-0.00721995170479,-0.0037152727282
1996-05-20,1.0,0.992806205891,0.992806205891,1.0,0.985402387341,0.992701193671,1.02238660548,1.0,1.00746220183,-0.0037152727282,0.0186280717581
1996-05-21,1.0,0.985402387341,0.992701193671,1.02238660548,1.0,1.00746220183,1.00740692982,1.0,1.0,0.0186280717581,-0.0074069298219
1996-05-22,1.02238660548,1.0,1.00746220183,1.00740692982,1.0,1.0,1.0,0.985295058824,0.985295058824,-0.0074069298219,-0.0110151413099
1996-05-23,1.00740692982,1.0,1.0,1.0,0.985295058824,0.985295058824,1.0,1.0,1.0,-0.0110151413099,0.0074069298219
1996-05-24,1.0,0.985295058824,0.985295058824,1.0,1.0,1.0,1.02290323967,1.0,1.01527012925,0.0074069298219,0.0114516198375
1996-05-27,1.0,1.0,1.0,1.02290323967,1.0,1.01527012925,1.0,0.992420863184,0.992420863184,0.0114516198375,-0.0150686280457
1996-05-28,1.02290323967,1.0,1.01527012925,1.0,0.992420863184,0.992420863184,1.02325830611,1.0,1.02325830611,-0.0150686280457,0.0154773740321
1996-05-29,1.0,0.992420863184,0.992420863184,1.02325830611,1.0,1.02325830611,1.00751830494,0.992481695064,1.00751830494,0.0154773740321,-0.0114954704708
1996-05-30,1.02325830611,1.0,1.02325830611,1.00751830494,0.992481695064,1.00751830494,1.0,0.977441235574,0.98495954051,-0.0114954704708,-0.0112793822132
1996-05-31,1.00751830494,0.992481695064,1.00751830494,1.0,0.977441235574,0.98495954051,1.0,0.977270347112,0.984845605148,-0.0112793822132,-8.64189834956e-05
1996-06-03,1.0,0.977441235574,0.98495954051,1.0,0.977270347112,0.984845605148,1.00757525804,1.0,1.00757525804,-8.64189834956e-05,0.0153266400662
1996-06-04,1.0,0.977270347112,0.984845605148,1.00757525804,1.0,1.00757525804,1.0,1.0,1.0,0.0153266400662,-0.00377333701715
1996-06-05,1.00757525804,1.0,1.00757525804,1.0,1.0,1.0,1.02238660548,1.0,1.02238660548,-0.00377333701715,0.0111933027407
1996-06-06,1.0,1.0,1.0,1.02238660548,1.0,1.02238660548,1.0,0.992701193671,1.0,0.0111933027407,-0.0146784060626
1996-06-07,1.02238660548,1.0,1.02238660548,1.0,0.992701193671,1.0,1.02898738921,1.0,1.02174146944,-0.0146784060626,0.0182095517634
1996-06-10,1.0,0.992701193671,1.0,1.02898738921,1.0,1.02174146944,1.00141179189,0.998591818828,0.999295909414,0.0182095517634,-0.0142848490035
1996-06-11,1.02898738921,1.0,1.02174146944,1.00141179189,0.998591818828,0.999295909414,1.0,0.98562881129,0.991238743347,-0.0142848490035,-0.00718738673955
1996-06-12,1.00141179189,0.998591818828,0.999295909414,1.0,0.98562881129,0.991238743347,1.00140323103,0.99648472637,0.997186341885,-0.00718738673955,0.00617393645752
1996-06-13,1.0,0.98562881129,0.991238743347,1.00140323103,0.99648472637,0.997186341885,1.00176514206,0.998940191344,0.998940191344,0.00617393645752,0.0014101771803
1996-06-14,1.00140323103,0.99648472637,0.997186341885,1.00176514206,0.998940191344,0.998940191344,1.00425576725,1.0,1.00212788363,0.0014101771803,0.00177459108525
1996-06-17,1.00176514206,0.998940191344,0.998940191344,1.00425576725,1.0,1.00212788363,1.01404404494,1.0,1.00877662921,0.00177459108525,0.00488374679978
1996-06-18,1.00425576725,1.0,1.00212788363,1.01404404494,1.0,1.00877662921,1.0,0.990279111111,0.993056,0.00488374679978,-0.0117996097912
1996-06-19,1.01404404494,1.0,1.00877662921,1.0,0.990279111111,0.993056,1.0,0.994399546801,0.994399546801,-0.0117996097912,0.00207028032732
1996-06-20,1.0,0.990279111111,0.993056,1.0,0.994399546801,0.994399546801,1.0,1.0,1.0,0.00207028032732,0.00280808988764
1996-06-21,1.0,0.994399546801,0.994399546801,1.0,1.0,1.0,1.0,0.964084314065,0.983096803969,0.00280808988764,-0.0179578429676
1996-06-24,1.0,1.0,1.0,1.0,0.964084314065,0.983096803969,1.01453395349,1.0,1.00436093023,-0.0179578429676,0.0256860864181
1996-06-25,1.0,0.964084314065,0.983096803969,1.01453395349,1.0,1.00436093023,1.01585059057,1.0,1.01585059057,0.0256860864181,0.000653569069615
1996-06-26,1.01453395349,1.0,1.00436093023,1.01585059057,1.0,1.01585059057,1.03174696993,0.995670531911,1.01912058603,0.000653569069615,0.00573798044451
1996-06-27,1.01585059057,1.0,1.01585059057,1.03174696993,0.995670531911,1.01912058603,1.00709173502,0.992908264976,1.00567193554,0.00573798044451,-0.0135233625107
1996-06-28,1.03174696993,0.995670531911,1.01912058603,1.00709173502,0.992908264976,1.00567193554,1.0177186069,1.0,1.01346585095,-0.0135233625107,0.00885930344793
1996-07-01,1.00709173502,0.992908264976,1.00567193554,1.0177186069,1.0,1.01346585095,1.00702942786,0.99859267471,1.00281105128,0.00885930344793,-0.00599513940593
1996-07-02,1.0177186069,1.0,1.01346585095,1.00702942786,0.99859267471,1.00281105128,1.0,0.989828243864,0.989828243864,-0.00599513940593,-0.00787479290432
1996-07-03,1.00702942786,0.99859267471,1.00281105128,1.0,0.989828243864,0.989828243864,1.02174146944,1.0,1.0076095143,-0.00787479290432,0.016038181022
1996-07-04,1.0,0.989828243864,0.989828243864,1.02174146944,1.0,1.0076095143,1.01591941376,1.0,1.01591941376,0.016038181022,-0.00287972313612
1996-07-05,1.02174146944,1.0,1.0076095143,1.01591941376,1.0,1.01591941376,1.0,1.0,1.0,-0.00287972313612,-0.00789685026491
1996-07-08,1.01591941376,1.0,1.01591941376,1.0,1.0,1.0,1.00678523772,0.992501873618,0.999645383589,-0.00789685026491,-0.000356444330707
1996-07-09,1.0,1.0,1.0,1.00678523772,0.992501873618,0.999645383589,1.00285622335,0.995713836409,1.00178468245,-0.000356444330707,-0.000358653630543
1996-07-10,1.00678523772,0.992501873618,0.999645383589,1.00285622335,0.995713836409,1.00178468245,1.0057124467,1.0,1.00142628311,-0.000358653630543,0.00357374859328
1996-07-11,1.00285622335,0.995713836409,1.00178468245,1.0057124467,1.0,1.00142628311,1.00880134418,1.0,1.00809824622,0.00357374859328,0.00154005001411
1996-07-12,1.0057124467,1.0,1.00142628311,1.00880134418,1.0,1.00809824622,1.00704179647,0.995774200992,0.999293296412,0.00154005001411,-0.00297956128652
1996-07-15,1.00880134418,1.0,1.00809824622,1.00704179647,0.995774200992,0.999293296412,1.0,0.990211137248,0.993007443689,-0.00297956128652,-0.0062935687699
1996-07-16,1.00704179647,0.995774200992,0.999293296412,1.0,0.990211137248,0.993007443689,1.0,0.996799311743,0.996799311743,-0.0062935687699,0.00331028923072
1996-07-17,1.0,0.990211137248,0.993007443689,1.0,0.996799311743,0.996799311743,1.00864644736,1.0,1.00864644736,0.00331028923072,0.00593306274968
1996-07-18,1.0,0.996799311743,0.996799311743,1.00864644736,1.0,1.00864644736,1.00719747757,1.0,1.00719747757,0.00593306274968,-0.000721366267274
1996-07-19,1.00864644736,1.0,1.00864644736,1.00719747757,1.0,1.00719747757,1.01589268737,1.0,1.01408737279,-0.000721366267274,0.00433201510841
1996-07-22,1.00719747757,1.0,1.00719747757,1.01589268737,1.0,1.01408737279,1.0,1.0,1.0,0.00433201510841,-0.00788369711628
1996-07-23,1.01589268737,1.0,1.01408737279,1.0,1.0,1.0,1.00719747757,1.0,1.00719747757,-0.00788369711628,0.00359873878387
1996-07-24,1.0,1.0,1.0,1.00719747757,1.0,1.00719747757,1.00729880633,1.0,1.00729880633,0.00359873878387,5.04827067405e-05
1996-07-25,1.00719747757,1.0,1.00719747757,1.00729880633,1.0,1.00729880633,1.02205741176,1.0,1.02205741176,5.04827067405e-05,0.00735247058824
1996-07-26,1.00729880633,1.0,1.00729880633,1.02205741176,1.0,1.02205741176,1.0,0.992754080236,0.992754080236,0.00735247058824,-0.0144918395287
1996-07-29,1.02205741176,1.0,1.02205741176,1.0,0.992754080236,0.992754080236,1.00443454782,0.998519292745,0.998519292745,-0.0144918395287,0.00511842400739
1996-07-30,1.0,0.992754080236,0.992754080236,1.00443454782,0.998519292745,0.998519292745,1.0,1.0,1.0,0.00511842400739,-0.00147474220372
1996-07-31,1.00443454782,0.998519292745,0.998519292745,1.0,1.0,1.0,1.00840556355,1.0,1.00840556355,-0.00147474220372,0.00420278177608
1996-08-01,1.0,1.0,1.0,1.00840556355,1.0,1.00840556355,1.05970143551,1.0,1.05820746679,0.00420278177608,0.0255405944336
1996-08-02,1.00840556355,1.0,1.00840556355,1.05970143551,1.0,1.05820746679,1.01139600101,0.98290417513,0.985755910422,0.0255405944336,-0.0317527862267
1996-08-05,1.05970143551,1.0,1.05820746679,1.01139600101,0.98290417513,0.985755910422,1.0,1.0,1.0,-0.0317527862267,0.00285805714286
1996-08-06,1.01139600101,0.98290417513,0.985755910422,1.0,1.0,1.0,1.01173021629,1.0,1.00879860063,0.00285805714286,0.00586510814321
1996-08-07,1.0,1.0,1.0,1.01173021629,1.0,1.00879860063,1.0,0.994819359753,0.994819359753,0.00586510814321,-0.00840612543188
1996-08-08,1.01173021629,1.0,1.00879860063,1.0,0.994819359753,0.994819359753,1.02043890006,1.0,1.00072875946,-0.00840612543188,0.012843037732
1996-08-09,1.0,0.994819359753,0.994819359753,1.02043890006,1.0,1.00072875946,1.0,0.985711568985,0.985711568985,0.012843037732,-0.0171880134923
1996-08-12,1.02043890006,1.0,1.00072875946,1.0,0.985711568985,0.985711568985,1.0,0.998530163599,0.998530163599,-0.0171880134923,0.00645541619178
1996-08-13,1.0,0.985711568985,0.985711568985,1.0,0.998530163599,0.998530163599,1.00447808527,1.0,1.00447808527,0.00645541619178,0.00297614806312
1996-08-14,1.0,0.998530163599,0.998530163599,1.00447808527,1.0,1.00447808527,1.0,0.978668835938,0.981244845157,0.00297614806312,-0.0128757952141
1996-08-16,1.00447808527,1.0,1.00447808527,1.0,0.978668835938,0.981244845157,1.00769182296,0.992308177042,0.994230148165,-0.0128757952141,0.0107805630103
1996-08-19,1.0,0.978668835938,0.981244845157,1.00769182296,0.992308177042,0.994230148165,1.0,0.98844254406,0.98844254406,0.0107805630103,-0.00577872796983
1996-08-20,1.00769182296,0.992308177042,0.994230148165,1.0,0.98844254406,0.98844254406,1.0,0.9875,0.9875,-0.00577872796983,-0.000474011212017
1996-08-21,1.0,0.98844254406,0.98844254406,1.0,0.9875,0.9875,1.00737389839,0.993786844647,1.00659874465,-0.000474011212017,0.0068733298287
1996-08-22,1.0,0.9875,0.9875,1.00737389839,0.993786844647,1.00659874465,1.01206557743,1.0,1.00583946843,0.0068733298287,0.00544925460544
1996-08-23,1.00737389839,0.993786844647,1.00659874465,1.01206557743,1.0,1.00583946843,1.04006058789,1.0,1.03235693211,0.00544925460544,0.0139135676174
1996-08-26,1.01206557743,1.0,1.00583946843,1.04006058789,1.0,1.03235693211,1.00530029855,0.99962389981,1.00302818813,0.0139135676174,-0.0172232088285
1996-08-27,1.04006058789,1.0,1.03235693211,1.00530029855,0.99962389981,1.00302818813,1.01217654233,1.0,1.01217654233,-0.0172232088285,0.00361726591544
1996-08-30,1.00530029855,0.99962389981,1.00302818813,1.01217654233,1.0,1.01217654233,1.0,1.0,1.0,0.00361726591544,-0.00605142842758
1996-09-02,1.01217654233,1.0,1.01217654233,1.0,1.0,1.0,1.0,0.998499311065,0.998499311065,-0.00605142842758,-0.000750344467601
1996-09-03,1.0,1.0,1.0,1.0,0.998499311065,0.998499311065,1.0,1.0,1.0,-0.000750344467601,0.000750907907195
1996-09-04,1.0,0.998499311065,0.998499311065,1.0,1.0,1.0,1.0,0.998483396881,0.998483396881,0.000750907907195,-0.000758301559658
1996-09-06,1.0,1.0,1.0,1.0,0.998483396881,0.998483396881,1.02857186853,1.0,1.01127553259,-0.000758301559658,0.0150556525484
1996-09-09,1.0,0.998483396881,0.998483396881,1.02857186853,1.0,1.01127553259,1.0,0.985402387341,0.985402387341,0.0150556525484,-0.021280725547
1996-09-10,1.02857186853,1.0,1.01127553259,1.0,0.985402387341,0.985402387341,1.0,0.987056119184,0.987056119184,-0.021280725547,0.000832945428575
1996-09-11,1.0,0.985402387341,0.985402387341,1.0,0.987056119184,0.987056119184,1.0,0.989584761905,0.989584761905,0.000832945428575,0.00127255727539
1996-09-13,1.0,0.987056119184,0.987056119184,1.0,0.989584761905,0.989584761905,1.0,0.985075596346,0.985075596346,0.00127255727539,-0.00226638525053
1996-09-18,1.0,0.989584761905,0.989584761905,1.0,0.985075596346,0.985075596346,1.02701438975,1.0,1.01331821494,-0.00226638525053,0.0211270510212
1996-09-19,1.0,0.985075596346,0.985075596346,1.02701438975,1.0,1.01331821494,1.00686571244,0.999234539454,1.00686571244,0.0211270510212,-0.0103177056647
1996-09-20,1.02701438975,1.0,1.01331821494,1.00686571244,0.999234539454,1.00686571244,1.0,1.0,1.0,-0.0103177056647,-0.00304085097105
1996-09-23,1.00686571244,0.999234539454,1.00686571244,1.0,1.0,1.0,1.01541968976,1.0,1.0015057689,-0.00304085097105,0.00770984487885
1996-09-24,1.0,1.0,1.0,1.01541968976,1.0,1.0015057689,1.0,1.0,1.0,0.00770984487885,-0.00765085795085
1996-09-25,1.01541968976,1.0,1.0015057689,1.0,1.0,1.0,1.02544665783,1.0,1.00299304816,-0.00765085795085,0.0127233289134
1996-09-26,1.0,1.0,1.0,1.02544665783,1.0,1.00299304816,1.0,1.0,1.0,0.0127233289134,-0.0125634796298
1996-09-27,1.02544665783,1.0,1.00299304816,1.0,1.0,1.0,1.0,0.993977831325,0.997740722892,-0.0125634796298,-0.00301108433735
1996-09-30,1.0,1.0,1.0,1.0,0.993977831325,0.997740722892,1.00418714799,0.988969299441,1.00418714799,-0.00301108433735,-0.000411932311133
1996-10-01,1.0,0.993977831325,0.997740722892,1.00418714799,0.988969299441,1.00418714799,1.0,1.0,1.0,-0.000411932311133,0.00343352504011
1996-10-03,1.00418714799,0.988969299441,1.00418714799,1.0,1.0,1.0,1.0,0.978293570626,0.987596893071,0.00343352504011,-0.0108532146869
1996-10-04,1.0,1.0,1.0,1.0,0.978293570626,0.987596893071,1.01255887601,0.990579838282,1.00471008086,-0.0108532146869,0.0125588760107
1996-10-07,1.0,0.978293570626,0.987596893071,1.01255887601,0.990579838282,1.00471008086,1.03809899362,0.983203218404,1.03400047823,0.0125588760107,0.0090675186903
1996-10-08,1.01255887601,0.990579838282,1.00471008086,1.03809899362,0.983203218404,1.03400047823,1.01773828596,1.0,1.01773828596,0.0090675186903,-0.00176318318104
1996-10-09,1.03809899362,0.983203218404,1.03400047823,1.01773828596,1.0,1.01773828596,1.02852923516,1.0,1.02852923516,-0.00176318318104,0.00534804205221
1996-10-10,1.01773828596,1.0,1.01773828596,1.02852923516,1.0,1.02852923516,1.0,0.985402387341,1.0,0.00534804205221,-0.0212601559172
1996-10-11,1.02852923516,1.0,1.02852923516,1.0,0.985402387341,1.0,1.0,0.992754080236,0.997102374124,-0.0212601559172,0.00370287300009
1996-10-14,1.0,0.985402387341,1.0,1.0,0.992754080236,0.997102374124,1.0,0.985925695561,0.985925695561,0.00370287300009,-0.00342660679621
1996-10-15,1.0,0.992754080236,0.997102374124,1.0,0.985925695561,0.985925695561,1.0,0.992548901411,0.995532393012,-0.00342660679621,0.00333507233674
1996-10-16,1.0,0.985925695561,0.985925695561,1.0,0.992548901411,0.995532393012,1.00751830494,1.0,1.00751830494,0.00333507233674,0.00751269066176
1996-10-17,1.0,0.992548901411,0.995532393012,1.00751830494,1.0,1.00751830494,1.00708894796,0.999629510801,1.00708894796,0.00751269066176,-0.000398425343909
1996-10-18,1.00751830494,1.0,1.00751830494,1.00708894796,0.999629510801,1.00708894796,1.0,0.992647529412,0.994119529412,-0.000398425343909,-0.00701191006228
1996-10-22,1.00708894796,0.999629510801,1.00708894796,1.0,0.992647529412,0.994119529412,1.0,0.947801318681,0.947801318681,-0.00701191006228,-0.0225058421364
1996-10-23,1.0,0.992647529412,0.994119529412,1.0,0.947801318681,0.947801318681,1.00714238694,1.0,1.00714238694,-0.0225058421364,0.0304656679761
1996-10-24,1.0,0.947801318681,0.947801318681,1.00714238694,1.0,1.00714238694,1.0057124467,0.997140119515,0.997140119515,0.0304656679761,-0.00213727773132
1996-10-25,1.00714238694,1.0,1.00714238694,1.0057124467,0.997140119515,0.997140119515,1.0,1.0,1.0,-0.00213727773132,-0.00142425172006
1996-10-28,1.0057124467,0.997140119515,0.997140119515,1.0,1.0,1.0,1.01017302326,1.0,1.00726697674,-0.00142425172006,0.00508651162791
1996-10-29,1.0,1.0,1.0,1.01017302326,1.0,1.00726697674,1.0,0.995651706112,0.995651706112,0.00508651162791,-0.00722391404923
1996-10-31,1.01017302326,1.0,1.00726697674,1.0,0.995651706112,0.995651706112,1.00438003124,1.0,1.00146125616,-0.00722391404923,0.00437367157043
1996-11-01,1.0,0.995651706112,0.995651706112,1.00438003124,1.0,1.00146125616,1.02941364706,1.0,1.02463247059,0.00437367157043,0.0124894558045
1996-11-05,1.00438003124,1.0,1.00146125616,1.02941364706,1.0,1.02463247059,1.0,1.0,1.0,0.0124894558045,-0.014493667716
1996-11-06,1.02941364706,1.0,1.02463247059,1.0,1.0,1.0,1.00885049312,1.0,1.00885049312,-0.014493667716,0.00442524656024
1996-11-07,1.0,1.0,1.0,1.00885049312,1.0,1.00885049312,1.0,0.987391827189,0.987391827189,0.00442524656024,-0.0106820622067
1996-11-13,1.00885049312,1.0,1.00885049312,1.0,0.987391827189,0.987391827189,1.0,0.998563451253,0.998563451253,-0.0106820622067,0.0056212488706
1996-11-14,1.0,0.987391827189,0.987391827189,1.0,0.998563451253,0.998563451253,1.01439127168,1.0,1.00719747757,0.0056212488706,0.00791959865678
1996-11-15,1.0,0.998563451253,0.998563451253,1.01439127168,1.0,1.00719747757,1.0,1.0,1.0,0.00791959865678,-0.00714422857143
1996-11-20,1.01439127168,1.0,1.00719747757,1.0,1.0,1.0,1.00430461387,1.0,1.00430461387,-0.00714422857143,0.00215230693513
1996-11-22,1.0,1.0,1.0,1.00430461387,1.0,1.00430461387,1.00642558825,1.0,1.002497824,0.00215230693513,0.00105820959819
1996-11-25,1.00430461387,1.0,1.00430461387,1.00642558825,1.0,1.002497824,1.0,0.999276521068,1.0,0.00105820959819,-0.00356308612896
1996-11-26,1.00642558825,1.0,1.002497824,1.0,0.999276521068,1.0,1.0,1.0,1.0,-0.00356308612896,0.000361870368755
1996-11-27,1.0,0.999276521068,1.0,1.0,1.0,1.0,1.00724591976,1.0,1.0,0.000361870368755,0.00362295988217
1996-11-28,1.0,1.0,1.0,1.00724591976,1.0,1.0,1.0,1.0,1.0,0.00362295988217,-0.00360988142658
1996-11-29,1.00724591976,1.0,1.0,1.0,1.0,1.0,1.01012885204,1.0,1.00868399019,-0.00360988142658,0.00506442601937
1996-12-02,1.0,1.0,1.0,1.01012885204,1.0,1.00868399019,1.01014725579,1.0,1.01014725579,0.00506442601937,9.15550761985e-06
1996-12-03,1.01012885204,1.0,1.00868399019,1.01014725579,1.0,1.01014725579,1.0057989619,0.993841153708,0.993841153708,9.15550761985e-06,-0.00522704998367
1996-12-04,1.01014725579,1.0,1.01014725579,1.0057989619,0.993841153708,0.993841153708,1.00370156862,0.996294638794,1.0,-0.00522704998367,0.000178077944227
1996-12-05,1.0057989619,0.993841153708,0.993841153708,1.00370156862,0.996294638794,1.0,1.00740692982,1.0,1.00740692982,0.000178077944227,0.00370536823282
1996-12-06,1.00370156862,0.996294638794,1.0,1.00740692982,1.0,1.00740692982,1.01914912869,1.0,1.01767495872,0.00370536823282,0.00584943625409
1996-12-09,1.00740692982,1.0,1.00740692982,1.01914912869,1.0,1.01767495872,1.0,1.0,1.0,0.00584943625409,-0.00948376146258
1996-12-10,1.01914912869,1.0,1.01767495872,1.0,1.0,1.0,1.00735247059,1.0,1.00735247059,-0.00948376146258,0.00367623529412
1996-12-11,1.0,1.0,1.0,1.00735247059,1.0,1.00735247059,1.01449554968,1.0,1.01449554968,0.00367623529412,0.00355845781618
1996-12-12,1.00735247059,1.0,1.00735247059,1.01449554968,1.0,1.01449554968,1.0,0.99432443326,0.997872116373,0.00355845781618,-0.0100129863379
1996-12-13,1.01449554968,1.0,1.01449554968,1.0,0.99432443326,0.997872116373,1.0,1.0,1.0,-0.0100129863379,0.00284585930203
1996-12-16,1.0,0.99432443326,0.997872116373,1.0,1.0,1.0,1.00351909542,1.0,1.00351909542,0.00284585930203,0.0017595477097
1996-12-17,1.0,1.0,1.0,1.00351909542,1.0,1.00351909542,1.00278462147,0.995821285062,1.00278462147,0.0017595477097,-0.00245227953929
1996-12-18,1.00351909542,1.0,1.00351909542,1.00278462147,0.995821285062,1.00278462147,1.0206918712,1.0,1.0206918712,-0.00245227953929,0.0110506851774
1996-12-19,1.00278462147,0.995821285062,1.00278462147,1.0206918712,1.0,1.0206918712,1.0,1.0,1.0,0.0110506851774,-0.0102399932898
1996-12-20,1.0206918712,1.0,1.0206918712,1.0,1.0,1.0,1.01866750407,1.0,1.00200021163,-0.0102399932898,0.0093337520352
1996-12-23,1.0,1.0,1.0,1.01866750407,1.0,1.00200021163,1.0,1.0,1.0,0.0093337520352,-0.00924743873508
1996-12-24,1.01866750407,1.0,1.00200021163,1.0,1.0,1.0,1.0,1.0,1.0,-0.00924743873508,0.0
1997-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.03239298489,0.990491952233,0.990491952233,0.0,0.0114424685589
1997-01-02,1.0,1.0,1.0,1.03239298489,0.990491952233,0.990491952233,1.0037504,0.9887488,0.9887488,0.0114424685589,-0.0150209913378
1997-01-03,1.03239298489,0.990491952233,0.990491952233,1.0037504,0.9887488,0.9887488,1.0,0.987422193742,0.994023448947,-0.0150209913378,-0.00254805937086
1997-01-06,1.0037504,0.9887488,0.9887488,1.0,0.987422193742,0.994023448947,1.0012512,1.0,1.0012512,-0.00254805937086,0.00695826297076
1997-01-07,1.0,0.987422193742,0.994023448947,1.0012512,1.0,1.0012512,1.00628890313,1.0,1.00628890313,0.00695826297076,0.00251727675616
1997-01-08,1.0012512,1.0,1.0012512,1.00628890313,1.0,1.00628890313,1.0,1.0,1.0,0.00251727675616,-0.0031345949824
1997-01-09,1.00628890313,1.0,1.00628890313,1.0,1.0,1.0,1.01218177979,1.0,1.0118714771,-0.0031345949824,0.00609088989693
1997-01-10,1.0,1.0,1.0,1.01218177979,1.0,1.0118714771,1.01719978992,1.0,1.0098280021,0.00609088989693,0.00249381550572
1997-01-13,1.01218177979,1.0,1.0118714771,1.01719978992,1.0,1.0098280021,1.00911951545,1.0,1.00911951545,0.00249381550572,-0.00400568873009
